tên sách,ảnh bìa,thể loại,tác giả,nội dung tóm tắt,giá bìa,nhà phát hành,nhà xuất bản,ngày xuất bản,kích thước,loại bìa,số trang,dịch giả
5 Bước Tự Xem Phong Thủy,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_48005.jpg,PHONG THỦY - KINH DỊCH,Thiệu Vĩ Hoa,"
Thuật phong thủy hình thành từ rất sơm, gần như cùng với sự ra đời của con người. Từ khi sinh ra con người đã biết chọn những vị trí cư trú của núi non che chở bao bọc, lại gần sông ngòi, nguồn nước. Từ thời nhà Chu đã có quá trình chọn đất xây nhà tại vùng bình nguyên vì đây là mảnh đất màu mỡ, thuận lợi cho sự phát triển nông nghiệp. Chính vì vậy, Sách 5 Bước Tự Xem Phong Thủy (Tái bản) có thuật phong thủy nghe có vẻ huyền bí nhưng thực ra lại rất thực tế và gần gũi với cuộc sống con người.
Trải qua lịch sử phát triển các triều đại, đời nào cũng có những học thuyết khác nhau dựa trên những cơ sở suy luận khác nhau về phong thủy, thậm chí đối lập nhau. Vì vậy những người ừng dụng phong thủy phải biết chọn lọc, chiêm nghiệm thực tế, biết phát huy những gì đúng đắn và điều quan trọng là phải phù hợp với đời sống xã hội ngày nay. Có thể nói, phong thủy là nghệ thuật bài trí không gian,nhà sách online đầy tinh túy và bí ẩn, nếu chúng ta hiểu được và áp dụng đúng thì sẽ mang lại những hiệu quả hết sức lớn lao nằm ngoài sự nỗ lực về trí tuệ và sức lực thuần túy của con người.
Cuốn sách giới thiệu hệ thống những tri thức phong thủy cơ bản có giá trị thực hành cao, giúp bạn đọc từng bước tìm hiểu tổng quan về môi trường sống và trú trạch học cũng như những vấn đề cơ bản của phong thủy dương trạch, thế đất, cổng nhà, thuật trạch cát, linh vật phong thủy...; đồng thời khám phá tri thức phong phú về những không gian quan trọng rong nhà ở như ban thờ, phòng khách, phòng ngủ, phòng bếp, phòng vệ sinh... 
",349.000 đ,,NXB Hồng Đức,2020,27 x 19 x 3.5 cm,Bìa Cứng,583.0,
Hồ Sơ Tính Cách 12 Con Giáp - Bí Mật Tuổi Mùi - Tặng Kèm Postcard,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_219021.jpg,PHONG THỦY - KINH DỊCH,Nhóm Lovedia,"
Hãy vén màn những bí mật thú vị về thế giới tính cách của từng năm tuổi!
Bộ sách gồm 12 cuốn tương ứng với 12 năm tuổi, giới thiệu những kiến thức hấp dẫn về 12 con giáp, hồ sơ tính cách từng năm tuổi theo nhóm máu - tháng sinh và Ngũ hành, những chủ đề thú vị xoay quanh mối quan hệ của 12 con giáp trong đời sống...
Qua bộ sách HỒ SƠ TÍNH CÁCH 12 CON GIÁP, bạn sẽ thấu hiểu thế giới tâm hồn, phẩm chất, điểm mạnh - điểm yếu của chính mình, để từ đó có những định hướng đúng đắn trong sự nghiệp, tình yêu và cuộc sống.
Tác giả bộ sách: Nhóm Lovedia - một dự án quy tụ những người trẻ tuổi có kiến thức và niềm đam mê với Chiêm tinh, Tử vi lí số và các bộ môn Huyền học nghiên cứu về con người. Lovedia không viết những kiến thức quá cao xa, chúng tôi chỉ đơn giản muốn cho bạn thấy các kiến thức Ngũ hành, 12 con giáp hay Tử vi lí số hiện diện ngay trong mọi thứ gần gũi quanh bạn và bạn có thể ứng dụng chúng vào cuộc sống thường ngày một cách hữu ích và thực tế ra sao.
---
Một ấn phẩm của WINGS BOOKS - Thương hiệu sách trẻ của NXB Kim Đồng. 
",48.000 đ,,NXB Kim Đồng,2020,18.5 x 14.5 x 1 cm,Bìa Mềm,163.0,
Bàn Về Chữ Phúc - Nghi Lễ Cầu Phúc Trong Dân Gian,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935088547036.jpg,PHONG THỦY - KINH DỊCH,Thiệu Vĩ Hoa,"
Cuốn sách bàn về chữ phúc trong quan niệm cổ truyền của gia đình người Việt, chữ “Phúc” có vị trí quan trọng hàng đầu. ""Nhà có phúc"" là ước vọng, là niềm vinh dự của người Việt Nam Vì lẽ đó, cứ Tết đến xuân về, người ta thường viết chữ “phúc” trên một tờ giấy đỏ vuông dán ngoài cửa và xem như là một lá bùa chúc tụng điều may mắn trong năm. 
",58.000 đ,,NXB Hồng Đức,2015,20.5 x 13.5 x 0.5 cm,Bìa Mềm,215.0,
Lịch Cát Tường Bách Linh Canh Tý 2020,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_7556.jpg,PHONG THỦY - KINH DỊCH,Ths Nguyễn Mạnh Linh,"
Lịch là một công cụ quan trọng không thể thiếu trong đời sống hàng ngày, nhất là những ngành, bộ môn học thuật có liên quan như phong thủy, mệnh hay y học chữa bệnh. Đặc điểm của “Lịch cát tường” chính là:
- Dung lượng thông tin phong phú, thích hợp với nhiều đối tượng, từ độc giả phổ thông đến nhà nghiên cứu;
- Giờ được tính theo giờ thực tế, dựa theo quỹ đạo quay của Mặt Trời, Trái Đất... Đồng thời, thời gian tính theo giờ Hà Nội làm chuẩn. Thời gian chính xác sẽ giúp cho việc tính toán Tứ trụ, Lục hào... chuẩn xác hơn;
- Tính phi tinh, quẻ Dịch cụ thể cho từng giờ, thuận tiện hơn trong ứng dụng phong thủy, bốc dịch...;
- Thống kê những ngày thông dụng như đính hôn, ăn hỏi, cưới gả, ký kết, giao dịch... cho từng con giáp, tăng tính hữu dụng khi tra cứu;
- Bổ sung cách cục Kỳ môn động giáp để tiện tra cứu, tính toán;
- Chỉ dẫn cách hóa giải chi tiết hơn, rõ ràng hơn nên có thể vận dụng dễ dàng. 
",85.000 đ,,NXB Hồng Đức,2019,16 x 24 cm,Bìa Mềm,240.0,
Tứ Khố Toàn Thư - Dương Trạch Tam Yếu (Bìa Cứng),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_27849.jpg,PHONG THỦY - KINH DỊCH,Triệu Cửu Phong,"
Cuốn sách nói về phương pháp xây dựng nhà ở theo thuật phong thủy Đông phương cổ.
Sự ứng dụng của cuốn sách được nhiều người cho là hữu hiệu. Dương Trạch Tam Yếu cho rằng nhà ở có ba điểm chính là: Cổng chính, phòng chủ và bếp (môn, chủ, táo).
Từ những vị trí chủ yếu trên tốt hay xấu, phù hợp hay khắc kỵ sẽ có ảnh hưởng đến cuộc sống và gia đình gia chủ; bốn loại trạch khác nhau: Tĩnh trạch, Đông trạch, Biến trạch, Hóa trạch; chỉ dẫn cách phiên tinh và cách tính đăng diện, đắc vị hay thất vị cho các du niên tốt như Snh khí, Diên niên, Thiên y hoặc cho các sao tốt như Tham lang, Vũ khúc, Cự môn.
Mục lục:
Lời mở đầu
Phần dẫn học: Văn hóa phong thủy cổ đại
Quyển 1: Cơ sở vận dụng và lý luận phong thủy dương trạch
Quyển 2: Điểm tốt xấu của tây tứ môn phối với tám loại hình phòng chủ
Quyển 3: Các loại hình tốt xấu của hình thế nhà có cổng chính kết hợp với tám phương vị phòng chủ, bếp thuộc đông tứ trạch
Quyển 4: Vấn đề tốt xấu của loại hình nhà 64 quẻ 
",348.000 đ,,NXB Hồng Đức,2016,19 x 27 cm,Bìa Cứng,670.0,
Văn Khấn Cổ Truyền Việt Nam (Tái Bản),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_228498.jpg,PHONG THỦY - KINH DỊCH,Nguyễn Bích Hằng,"
Theo phong tục và nghi lễ cổ truyền của người Việt Nam, trong các nghi lễ dâng hương bao giờ cũng phải tuân thủ trật tự là: sắm lễ, dâng lễ, thắp hương và cầu khấn. Việc cầu khấn bày tỏ lòng thành tâm của người làm lễ dâng hương trước các đấng vô hình linh thiêng: vong linh Tổ tiên, Thần thánh, chư vị Thánh hiền, chư vị Bồ Tát, chư Phật mười phương. Từ xưa, trong chính sử và trong dân gian còn lưu truyền rất nhiều câu chuyện linh ứng của lời cầu khấn thành tâm. Lời khấn của người xưa luôn bao hàm sự mong muốn vươn tới cuộc sống tốt đẹp, đạo đức, triết lý làm người; tỏa sáng vẻ đẹp văn hóa, đạo lý cổ nhân được lưu truyền theo năm tháng. Với mong muốn góp phần cùng bạn đọc sưu tầm, tìm hiểu những bài văn khấn cổ truyền nôm na, dễ nhớ, dễ thuộc, được ghi chép trong sách cổ và lưu truyền trong dân gian, trân trọng giới thiệu cuốn: VĂN KHẤN CỔ TRUYỀN VIỆT NAM do tác giả Nguyễn Bích Hằng tuyển chọn. 
",100.000 đ,,NXB Hồng Đức,2021,24 x 16 cm,Bìa Mềm,240.0,
Bát Trạch Minh Cảnh (Tái Bản 2020),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_48253.jpg,PHONG THỦY - KINH DỊCH,Cố Ngô Tự,"
Phong thủy , hầu hết mọi người đều cho rằng đó là về âm trạch , mộ phần , mà trên thực tế , dương trạch mới là nơi chính yếu để con người đưa ra các quyết định , hành động cho các chuyện lớn nhỏ . Chỉ có "" nhân - trạch tương phù "" mới có thể thuận ứng thiên thời , địa khí , mới làm cho vận thế của bản thân hưng vượng , sức khỏe của toàn gia đình từ lớn tới bé đều tốt , đạt được mục tiêu ""tài lộc hanh thông"".
Phái Bát trạch là phái đứng đầu trong dương trạch , được người Hoa trên toàn thế giới tôn là "" phong thủy chính tông"" ; ""Bát trạch minh kính"" là tác phẩm tinh túy của phái bát trạch . Đặc điểm lớn nhất của nó chính là kết hợp giữa niên mệnh , tam nguyên của chủ nhà và thuộc tính âm dương của bát trạch để suy đoán cát trạch cũng như là các phương vị tốt cho cửa ra vào , ... làm cho học thuyêt phong thủy bát trạch càng sâu sắc , tinh thâm , chuẩn xác hơn . Giúp mọi người  dễ dàng nắm bắt được cách bố trí nhà cửa để đạt được vận thế tốt. 
",200.000 đ,,NXB Hồng Đức,2020,27 x 19 cm,Bìa Cứng,348.0,
Thọ Mai Gia Lễ (Tái Bản 2021),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_221544_1.jpg,PHONG THỦY - KINH DỊCH,Cư sĩ Hồ Gia Tân,"
Là một cuốn sách tập hợp các tập tục tang lễ, mà tác giả là cư sĩ Hồ Sĩ Tân (1690-1760), sống ở làng Hoàng Hậu, huyện Quỳnh Lưu, tỉnh Nghệ An đã ghi chép lại. Cũng có người cho rằng, sách viết theo lời chỉ bảo của Thượng thư Hồ Sĩ Dương (1621-1681). Vì cuốn sách vốn đã rất hoàn bị và tỉ mẩn, nên rất nhiều đời Nho sĩ, triều đình của nước ta, thường trích lục, sao chép lại từng phần rồi chuyền tay nhau, đưa các điều sách nói đến như là kim chỉ nam hành động của mọi tang gia lúc đang bối rối bận rộn. Tất cả nghi lễ, tục lệ đã có sẵn của người xưa để lại nói về tấm lòng hiếu thảo của con cháu báo đáp công ơn CHA MẸ, ÔNG BÀ, TỔ TIÊN của mình, đồng thời nhắc nhở mọi người đừng bao giờ bỏ quên cội rễ. Tuy nhiên những tập tục trên, ngày nay nhiều điều đã có thay đổi nhất định để phù hợp với điều kiện kinh tế xã hội mới, chúng tôi giới thiệu đầy đủ tập tục xưa để bạn đọc tham khảo. 
",68.000 đ,,NXB Hồng Đức,2021,24 x 16 x 0.8 cm,Bìa Mềm,184.0,
Kinh Dịch Tạp Thuyết,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/5/_/5_47.jpg,PHONG THỦY - KINH DỊCH,Nam Hoài Cẩn,"
Cuốn sách KINH DỊCH TẠP THUYẾT của nhà nghiên cứu Nam Hoài Cẩn (1918-2012). Sách gồm hai phần:
Phần thứ nhất trình bày các kiến thức chung về “Kinh Dịch” cũng như một số vấn đề liên quan.
Phần thứ hai tập trung giải thích 64 quẻ (bắt đầu từ quẻ Càm, kết thúc bằng quẻ Vị Tế), nội dung bao gồm: tên quẻ, quái từ, hào từ, đồng thời giải thích “Thoán từ”, “Tượng từ”, “Văn ngôn”, đi từ nông đến sâu, đơn giản, dễ hiểu. Cuốn sách này từng gây tiếng vang lớn ở các lãnh thổ Hoa ngữ, và được bạn đọc đón nhận nồng nhiệt

",105.000 đ,,NXB Hồng Đức,2017,13.5 x 21,Bìa Mềm,303.0,
Giải Mã Bí Ẩn Bàn Tay,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_134501.jpg,PHONG THỦY - KINH DỊCH,"Kiến Văn , Thế Hùng","
Giải Mã Bí Ẩn Bàn Tay
Nghệ thuật giải mã bí ẩn bàn tay không chỉ bắt nguồn từ phương Đông thần bí như Ấn Độ, và phổ biến rộng rãi ở Trung Hoa, Triều Tiên, Nhật Bản,... mà còn được biết đên cách đây 5.000 năm ở Trung Đông.
Nhu cầu Giải mã bí ẩn bàn tay - từ một nghệ thuật, ngày nay, dựa trên thành tựu của nhiều công trình nghiên cứu đáng tin cậy - đã trở thành một khoa học giúp chúng ta có cơ sở để đoán định phần nào tính cách, tư chất và vận mệnh của một đời người. Xa hơn, khi đi sâu vào nghiên cứu lĩnh vực này, chúng ta ghi nhận được nhiều thông tin thiết thực cho mỗi cá nhân về tình trạng sức khoẻ, mối quan hệ xã hội và những dự báo về tương lai.

",55.000 đ,,NXB Thanh Hóa,2017,13 x 19,Bìa Mềm,206.0,
2000 Mẫu Hoành Phi Câu Đối Thông Dụng,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935088549979.jpg,PHONG THỦY - KINH DỊCH,Chu Tước Nhi,"
2000 Mẫu Hoành Phi Câu Đối Thông Dụng
Câu đối thuộc thể loại văn biền ngẫu, gồm hai vế đối nhau nhằm biểu thị một ý chí, quan điểm, tình cảm của tác giả trước một hiện tượng, một sự việc nào đó trong đời sống xã hội.
Từ “đối” ở đây có nghĩa là ngang nhau, hợp nhau thành một đôi. Câu đối là một trong những thể loại của Việt Nam và Trung Quốc.
Câu đối có thể sử dụng để tặng người khác trong những dịp vui mừng như: mừng thọ, mừng thi đỗ, mừng đám cưới, mừng nhà mới..., cũng dùng để phúng viếng người chết.
Trong dịp năm mới, câu đối tết dùng để dán nhà, cửa, đền, chùa... về dịp Tết.Câu đối thờ: là những câu tán tụng công đức tổ tiên hoặc thần thánh làm để dán hoặc treo những chỗ thờ

",298.000 đ,,NXB Hồng Đức,2017,27 x 19 x 0.5 cm,Bìa Cứng,575.0,
Xem Tướng Để Dùng Người,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_179709.jpg,PHONG THỦY - KINH DỊCH,Mê Linh,"
Xem Tướng Để Dùng Người
Trong xã hội phương Đông xưa và nay, xem tướng và học tướng íà một hiện tượng văn hóa khá phổ cập. Ngay từ buổi sơ khai, khoa này đã là bộ môn nhân văn, bao trùm một lĩnh vực vô cùng phong phú, có nền tảng nhân bản và phương pháp thực nghiệm.
Có thể nói, nhân tướng học Á Đông đã tổng hợp tất cả bộ môn tâm lý học phương Tây vào một mối và không dừng hại ở đó, khoa này còn đào sâu cả địa hạt phú quý, bệnh tật, thọ yểu, sinh kế, nghề nghiệp đời người. 
",68.000 đ,,NXB Hồng Đức,2017,13.5 x 20.5,Bìa Mềm,219.0,
Dự Đoán Theo Tứ Trụ (Tái Bản 2020),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_221545_1.jpg,PHONG THỦY - KINH DỊCH,Thiệu Vĩ Hoa,"
Tứ Trụ còn gọi là Tử Bình hay Bát Tự là một loại thuật số căn cứ vào thiên can địa chi của giờ, ngày, tháng, năm, sinh, để luận ngũ hành hơn kém và theo khí hóa mà dự đoán vận mệnh con người. Tương truyền, người đầu tiên phát minh ra Bát Tự là Lạc Lộc, sống vào thời Đường. Từ Cư Dịch và Đạo Hồng là hai nhân vật nổi tiếng nhất trong môn số thuật này. Cho đến nay, Tứ Trụ đã được hoàn thiện và trở thành môn học thường nghiệm phục vụ đắc lực cho cuộc sống hằng ngày. “Dự đoán theo tứ trụ” bao gồm 24 chương, so với hai cuốn sách đồng tác giả đã xuất bản trước đây là: “Nhập môn dự đoán theo tứ trụ” và “Dự đoán theo Tứ trụ”, thì cuốn sách này có bổ sung thêm: “Cách tính độ vượng, suy của nhật can theo bảng điểm”, một số “cách cục đặc biệt” (chương 11) và một số “Ví dụ thực tế có giải” (Chương 23). 11 chương đầu xoay quanh các vấn đề về tứ trụ: Các kiến thức cơ bản; Âm dương ngũ hành; Đặc trưng của tứ trụ; Tam nguyên của tứ trụ; Ứng dụng can chi; Bàn về hung sát; Từ chương 12 trở đi là các phần dự đoán cụ thể dựa theo tứ trụ: dự đoán về cha mẹ, tổ nghiệp của ông cha, anh chị em, hôn nhân, con cái, tu hành, tài vận, quan vận, công danh, bệnh tật, tai họa, tính cách. 
",288.000 đ,,NXB Hồng Đức,2020,24.5 x 16 x 4 cm,Bìa Mềm,647.0,
