,Tên Sách,Ảnh bìa,Thể loại,Nội dung tóm tắt,Giá bìa,Kích thước,Số trang,Tác giả,Nhà Xuất Bản,Dịch giả,Nhà Phát Hành,Loại sản phẩm,Tên Sách.1,Ảnh bìa.1,Thể loại.1,Tác giả.1,Nội dung tóm tắt.1,Giá bìa.1,Công ty phát hành,Ngày xuất bản,Loại bìa,Số trang.1,Nhà xuất bản,Kích thước.1,Dịch Giả,Phiên bản
205,Tự Học Nhanh Sáo Trúc Qua 60 Giai Điệu Nổi Tiếng (Kèm CD),https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img025_13.jpg,Âm nhạc,Tự Học Nhanh Sáo Trúc Qua 60 Giai Điệu Nổi Tiếng (Kèm CD) Cuốn sách này là 1 tổ hợp gồm 60 bài thực hành với những làn điệu dân gian quen thuộc và những giai điệu âm nhạc phổ thông từ lâu đã đi vào đ...,71400.0,20.5 x 29.5 cm,135.0,Song Minh,,,,,Tự Học Nhanh Sáo Trúc Qua 60 Giai Điệu Nổi Tiếng (Kèm CD),https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img025_13.jpg,Âm nhạc,Song Minh,Tự Học Nhanh Sáo Trúc Qua 60 Giai Điệu Nổi Tiếng (Kèm CD) Cuốn sách này là 1 tổ hợp gồm 60 bài thực hành với những làn điệu dân gian quen thuộc và những giai điệu âm nhạc phổ thông từ lâu đã đi vào đ...,71400.0,Huy Hoàng Bookstore,2014-06-19 00:00:00,,135.0,,20.5 x 29.5 cm,,
206,Tự Học Thổi Sáo Qua CD Và Hình Ảnh Phần Cơ Bản (Kèm CD),https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img026_7.jpg,Âm nhạc,"Tự Học Thổi Sáo Qua CD Và Hình Ảnh Phần Cơ Bản (Kèm CD) Cuốn sách này sẽ là người dẫn đường tốt bụng, hỗ trợ bạn thiết thực trong quá trình tập thổi sáo. Cuốn sách được chia làm 3 phần như sau: - Ph...",59000.0,20.5 x 29.5 cm,147.0,Song Minh,,,,,Tự Học Thổi Sáo Qua CD Và Hình Ảnh Phần Cơ Bản (Kèm CD),https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img026_7.jpg,Âm nhạc,Song Minh,"Tự Học Thổi Sáo Qua CD Và Hình Ảnh Phần Cơ Bản (Kèm CD) Cuốn sách này sẽ là người dẫn đường tốt bụng, hỗ trợ bạn thiết thực trong quá trình tập thổi sáo. Cuốn sách được chia làm 3 phần như sau: - Ph...",59000.0,Huy Hoàng Bookstore,2013-12-19 00:00:00,,147.0,,20.5 x 29.5 cm,,
207,Lắng Nghe Giai Điệu BOLÉRO,https://salt.tikicdn.com/cache/280x280/ts/product/6c/05/f7/e443213ed276cdae98865aa541e320a8.jpg,Âm nhạc,"Dòng nhạc Boléro đang chứng nghiệm một sự khởi sắc mạnh mẽ trong những năm gần đây ở cả hai miền Nam và Bắc. Tuy nhiên sự hiểu biết về dòng nhạc này, những người khai phá và phát triển nó, lịch sử của...",63750.0,,234.0,Vũ Đức Sao Biển,,,,,Lắng Nghe Giai Điệu BOLÉRO,https://salt.tikicdn.com/cache/280x280/ts/product/6c/05/f7/e443213ed276cdae98865aa541e320a8.jpg,Âm nhạc,Vũ Đức Sao Biển,"Dòng nhạc Boléro đang chứng nghiệm một sự khởi sắc mạnh mẽ trong những năm gần đây ở cả hai miền Nam và Bắc. Tuy nhiên sự hiểu biết về dòng nhạc này, những người khai phá và phát triển nó, lịch sử của...",63750.0,NXB Trẻ,2019-08-01 00:00:00,Bìa mềm,234.0,,,,
208,Soạn giả Viễn Châu – Tác giả và tác phẩm vọng cổ,https://salt.tikicdn.com/cache/280x280/ts/product/7a/0f/0f/2cd233b5b4ae20bc35835f8d677c5162.jpg,Âm nhạc,"Soạn giả Viễn Châu tên thật là Huỳnh Trí Bá, sinh ngày 21/10/1924 tại xã Đôn Châu, huyện Trà Cú, tỉnh Trà Vinh. Xuất thân trong gia đình vọng tộc, thân phụ là Hương cả, là con thứ sáu trong gia đình, ...",112000.0,,448.0,Huỳnh Công Tín,,,,,Soạn giả Viễn Châu – Tác giả và tác phẩm vọng cổ,https://salt.tikicdn.com/cache/280x280/ts/product/7a/0f/0f/2cd233b5b4ae20bc35835f8d677c5162.jpg,Âm nhạc,Huỳnh Công Tín,"Soạn giả Viễn Châu tên thật là Huỳnh Trí Bá, sinh ngày 21/10/1924 tại xã Đôn Châu, huyện Trà Cú, tỉnh Trà Vinh. Xuất thân trong gia đình vọng tộc, thân phụ là Hương cả, là con thứ sáu trong gia đình, ...",112000.0,Nhà Xuất Bản Văn Hóa - Văn Nghệ,2020-03-18 17:51:49,Bìa mềm,448.0,Nhà Xuất Bản Văn Hóa - Văn Nghệ TP.HCM,,,
209,Thực Hành Đệm Piano - Chủ Đề: Ca Khúc Thiếu Nhi (Phần 2),https://salt.tikicdn.com/cache/280x280/ts/product/38/40/fa/ab2ef48eab7eb98527c5d56ee2d98510.jpg,Âm nhạc,            Thực Hành Đệm Piano - Chủ Đề: Ca Khúc Thiếu Nhi (Phần 2)        Bộ sách dành cho 2 nhóm đối tượng: Học sinh Tiểu học và Trung học cơ sở đang học piano và Người lớn đã biết chơi piano...,88000.0,20.5 x 29.5 cm,,Song Minh,,,,,Thực Hành Đệm Piano - Chủ Đề: Ca Khúc Thiếu Nhi (Phần 2),https://salt.tikicdn.com/cache/280x280/ts/product/38/40/fa/ab2ef48eab7eb98527c5d56ee2d98510.jpg,Âm nhạc,Song Minh,            Thực Hành Đệm Piano - Chủ Đề: Ca Khúc Thiếu Nhi (Phần 2)        Bộ sách dành cho 2 nhóm đối tượng: Học sinh Tiểu học và Trung học cơ sở đang học piano và Người lớn đã biết chơi piano...,88000.0,Huy Hoàng Bookstore,2017-01-01 00:00:00,Bìa mềm,,,20.5 x 29.5 cm,,
210,Thực Hành Đệm Organ - Tình Ca Quê Hương (Kèm CD),https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img_20170904_0018.u5505.d20170906.t113924.632774.jpg,Âm nhạc,"Thực Hành Đệm Organ - Tình Ca Quê Hương (Kèm CD) Cuốn sách với CD đệm mẫu tất cả các bài hát có trong sách, học đệm Organ là phương tiện hiệu quả hỗ trợ người học mường tượng khái quát về bố cục của ...",68000.0,20.5 x 29.5 cm,105.0,Ths. Cù Minh Nhật,,,,,Thực Hành Đệm Organ - Tình Ca Quê Hương (Kèm CD),https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img_20170904_0018.u5505.d20170906.t113924.632774.jpg,Âm nhạc,Ths. Cù Minh Nhật,"Thực Hành Đệm Organ - Tình Ca Quê Hương (Kèm CD) Cuốn sách với CD đệm mẫu tất cả các bài hát có trong sách, học đệm Organ là phương tiện hiệu quả hỗ trợ người học mường tượng khái quát về bố cục của ...",68000.0,Huy Hoàng Bookstore,2017-07-01 00:00:00,Bìa mềm,105.0,,20.5 x 29.5 cm,,
211,Combo 3 cuốn Học Đệm Piano Cơ Bản,https://salt.tikicdn.com/cache/280x280/ts/product/86/33/16/7385289a72ffc5aff6b6e6ad6bc0817a.jpeg,Âm nhạc,"Ở Việt Nam hiện nay, piano ngày càng phổ biến và là một trong những nhạc cụ được nhiều người theo học. Song song với việc chơi các tác phẩm cổ điển thì việc tự đệm đàn hát dần trở thành nhu cầu phát s...",350000.0,,,Song Minh,,,,,Combo 3 cuốn Học Đệm Piano Cơ Bản,https://salt.tikicdn.com/cache/280x280/ts/product/86/33/16/7385289a72ffc5aff6b6e6ad6bc0817a.jpeg,Âm nhạc,Song Minh,"Ở Việt Nam hiện nay, piano ngày càng phổ biến và là một trong những nhạc cụ được nhiều người theo học. Song song với việc chơi các tác phẩm cổ điển thì việc tự đệm đàn hát dần trở thành nhu cầu phát s...",350000.0,Huy Hoàng book,,Bìa mềm,,Nhà Xuất Bản Dân Trí,,,
212,Phương Pháp Vẽ Minh Họa Đơn Giản - Kỹ Thuật Vận Dụng,https://salt.tikicdn.com/cache/280x280/ts/product/ea/87/21/a772f6dbd16efc6ff6c87e3888af0ca9.jpg,Âm nhạc,Phương Pháp Vẽ Minh Họa Đơn Giản - Kỹ Thuật Vận Dụng...,36000.0,,,Ngọc Hân,,,,,Phương Pháp Vẽ Minh Họa Đơn Giản - Kỹ Thuật Vận Dụng,https://salt.tikicdn.com/cache/280x280/ts/product/ea/87/21/a772f6dbd16efc6ff6c87e3888af0ca9.jpg,Âm nhạc,Ngọc Hân,Phương Pháp Vẽ Minh Họa Đơn Giản - Kỹ Thuật Vận Dụng...,36000.0,NS Anh Khoa,,,,Nhà Xuất Bản Phương Đông,,,
213,Thực Hành Đệm Piano - Chủ Đề: Ca Khúc Thiếu Nhi (Phần 1),https://salt.tikicdn.com/cache/280x280/ts/product/81/4b/fa/a49e373bacf7f0dae2f1e89f92885380.jpg,Âm nhạc,            Thực Hành Đệm Piano - Chủ Đề: Ca Khúc Thiếu Nhi (Phần 1)        Bộ sách dành cho 2 nhóm đối tượng: Học sinh Tiểu học và Trung học cơ sở đang học piano và Người lớn đã biết chơi piano...,88000.0,20.5 x 29.5 cm,,Song Minh,,,,,Thực Hành Đệm Piano - Chủ Đề: Ca Khúc Thiếu Nhi (Phần 1),https://salt.tikicdn.com/cache/280x280/ts/product/81/4b/fa/a49e373bacf7f0dae2f1e89f92885380.jpg,Âm nhạc,Song Minh,            Thực Hành Đệm Piano - Chủ Đề: Ca Khúc Thiếu Nhi (Phần 1)        Bộ sách dành cho 2 nhóm đối tượng: Học sinh Tiểu học và Trung học cơ sở đang học piano và Người lớn đã biết chơi piano...,88000.0,Huy Hoàng book,2017-01-01 00:00:00,Bìa mềm,,,20.5 x 29.5 cm,,
214,Đêm Gành Hào Nghe Điệu Hoài Lang - Trăm Khúc Tình Ca,https://salt.tikicdn.com/cache/280x280/ts/product/63/ab/64/9c54c0c832443d83fb766fee0b8e5415.jpg,Âm nhạc,"Đêm Gành Hào nghe điệu hoài lang là tuyển tập 100 bài tình ca của nhạc sĩ Vũ Đức Sao Biển. Tuyển tập tình ca Vũ Đức Sao Biển ca ngợi tình yêu với quê hương, đất nước, tình yêu lứa đôi. Trong đó có nhi...",51000.0,,130.0,Vũ Đức Sao Biển,,,,,Đêm Gành Hào Nghe Điệu Hoài Lang - Trăm Khúc Tình Ca,https://salt.tikicdn.com/cache/280x280/ts/product/63/ab/64/9c54c0c832443d83fb766fee0b8e5415.jpg,Âm nhạc,Vũ Đức Sao Biển,"Đêm Gành Hào nghe điệu hoài lang là tuyển tập 100 bài tình ca của nhạc sĩ Vũ Đức Sao Biển. Tuyển tập tình ca Vũ Đức Sao Biển ca ngợi tình yêu với quê hương, đất nước, tình yêu lứa đôi. Trong đó có nhi...",51000.0,NXB Trẻ,2019-11-01 00:00:00,Bìa mềm,130.0,,,,
215,Sách - I Am BTS (truyện tranh),https://salt.tikicdn.com/cache/280x280/ts/product/43/6d/47/8452a5039bc15001609ee5ab90ae3a57.jpg,Âm nhạc,"       Tên tác phẩm: I AM BTS   Thương hiệu: Shinebooks   Tác giả: Seunghyun Kim, Woobin Choi   Dịch giả: Heina Phuong   Khổ sách: 14,5x20cm   Số trang: 192 trang   Nhà xuất bản: Dân trí   ...",115000.0,,192.0,Nhiều Tác Giả,,,,,Sách - I Am BTS (truyện tranh),https://salt.tikicdn.com/cache/280x280/ts/product/43/6d/47/8452a5039bc15001609ee5ab90ae3a57.jpg,Âm nhạc,Nhiều Tác Giả,"       Tên tác phẩm: I AM BTS   Thương hiệu: Shinebooks   Tác giả: Seunghyun Kim, Woobin Choi   Dịch giả: Heina Phuong   Khổ sách: 14,5x20cm   Số trang: 192 trang   Nhà xuất bản: Dân trí   ...",115000.0,Shinebooks,,,192.0,Nhà Xuất Bản Dân Trí,,,
216,Đờn Ca Tài Tử Nam Bộ,https://salt.tikicdn.com/cache/280x280/ts/product/5a/23/7f/ee46f84191a724970a5f1f8ea1fbf410.jpg,Âm nhạc,"Đờn Ca Tài Tử Nam BộQuyển ĐỜN CA TÀI TỬ NAM BỘ KHẢO VÀ LUẬN của Nguyễn Phúc An ra đời đúng với sự mong đợi của các tầng lớp nhạc sĩ và nhạc sinh âm nhạc dân tộc Việt Nam, đặc biệt là giới mộ điệu nhạ...",118900.0,<p>15 x 23 cm</p>,400.0,Nguyễn Phúc An,,,,,Đờn Ca Tài Tử Nam Bộ,https://salt.tikicdn.com/cache/280x280/ts/product/5a/23/7f/ee46f84191a724970a5f1f8ea1fbf410.jpg,Âm nhạc,Nguyễn Phúc An,"Đờn Ca Tài Tử Nam BộQuyển ĐỜN CA TÀI TỬ NAM BỘ KHẢO VÀ LUẬN của Nguyễn Phúc An ra đời đúng với sự mong đợi của các tầng lớp nhạc sĩ và nhạc sinh âm nhạc dân tộc Việt Nam, đặc biệt là giới mộ điệu nhạ...",118900.0,NXB Tổng Hợp,2018-02-01 00:00:00,Bìa cứng,400.0,,<p>15 x 23 cm</p>,,
217,Phương Pháp Học Piano 2,https://salt.tikicdn.com/cache/280x280/ts/product/9e/a0/22/8f97377a0abbd9654f5313615528e1d4.JPG,Âm nhạc,"Bộ sách Phương Pháp Học Piano 2 này, ước muốn giúp các em làm quen với đàn piano một cách dễ dàng. Cuốn sách không chỉ có các bài luyện ngón, thực hành mà còn có phần bà...",44000.0,27 x 19 cm,92.0,"Nguyễn Thị Trúc Mai,Ths. Phạm Diệu Mai",,,,,Phương Pháp Học Piano 2,https://salt.tikicdn.com/cache/280x280/ts/product/9e/a0/22/8f97377a0abbd9654f5313615528e1d4.JPG,Âm nhạc,"Nguyễn Thị Trúc Mai,Ths. Phạm Diệu Mai","Bộ sách Phương Pháp Học Piano 2 này, ước muốn giúp các em làm quen với đàn piano một cách dễ dàng. Cuốn sách không chỉ có các bài luyện ngón, thực hành mà còn có phần bà...",44000.0,Nhà Sách Hồng Ân,2019-08-01 00:00:00,Bìa mềm,92.0,Nhà Xuất Bản Đại Học Sư Phạm,27 x 19 cm,,
218,Phương Pháp Học Piano 1,https://salt.tikicdn.com/cache/280x280/ts/product/3b/7d/11/7955be570f7af41ada2ed3cfd47d32c7.jpg,Âm nhạc,"Bộ sách Phương Pháp Học Piano 1 này, ước muốn giúp các em làm quen với đàn piano một cách dễ dàng. Cuốn sách không chỉ có các bài luyện ngón, thực hành mà còn có phần bà...",55000.0,27 x 19 cm,100.0,"Nguyễn Thị Trúc Mai,Ths. Phạm Diệu Mai",,,,,Phương Pháp Học Piano 1,https://salt.tikicdn.com/cache/280x280/ts/product/3b/7d/11/7955be570f7af41ada2ed3cfd47d32c7.jpg,Âm nhạc,"Nguyễn Thị Trúc Mai,Ths. Phạm Diệu Mai","Bộ sách Phương Pháp Học Piano 1 này, ước muốn giúp các em làm quen với đàn piano một cách dễ dàng. Cuốn sách không chỉ có các bài luyện ngón, thực hành mà còn có phần bà...",55000.0,Nhà Sách Hồng Ân,2019-08-01 00:00:00,Bìa mềm,100.0,Nhà Xuất Bản Đại Học Sư Phạm,27 x 19 cm,,
219,Điện Ảnh Nhật Bản Và Việt Nam Đương Đại - Giao Lưu Văn Hóa Và Ảnh Hưởng,https://salt.tikicdn.com/cache/280x280/ts/product/80/c8/ad/6cca5f87e524ab83221b79339f7937ce.jpg,Âm nhạc,"Điện ảnh Nhật Bản là một trong những nền điện ảnh có sức sáng tạo, đột phá mãnh liệt với sự ảnh hưởng sâu đậm, mạnh mẽ của khuynh hướng “điện ảnh nghệ thuật”, “điện ảnh tác giả”. Dấu ấn của phong cách...",125100.0,14.5 x 20.5 cm,352.0,Đào Lê Na,,,,,Điện Ảnh Nhật Bản Và Việt Nam Đương Đại - Giao Lưu Văn Hóa Và Ảnh Hưởng,https://salt.tikicdn.com/cache/280x280/ts/product/80/c8/ad/6cca5f87e524ab83221b79339f7937ce.jpg,Âm nhạc,Đào Lê Na,"Điện ảnh Nhật Bản là một trong những nền điện ảnh có sức sáng tạo, đột phá mãnh liệt với sự ảnh hưởng sâu đậm, mạnh mẽ của khuynh hướng “điện ảnh nghệ thuật”, “điện ảnh tác giả”. Dấu ấn của phong cách...",125100.0,Thông tin và Truyền thông,2019-03-01 00:00:00,Bìa mềm,352.0,,14.5 x 20.5 cm,,
220,Học Đệm Organ (Tập 4) - Kèm CD,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img126_12.jpg,Âm nhạc,"Học Đệm Organ (Tập 4) - Kèm CDOrgan điện tử không thuần túy là một nhạc cụ, nó là sản phẩm của công nghệ điện tử hiện đại. Theo xu hướng phát triển mạnh mẽ của công nghệ, Organ điện tử ngày càng được...",71400.0,20.5 x 29.5 cm,147.0,Ths. Cù Minh Nhật,,,,,Học Đệm Organ (Tập 4) - Kèm CD,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img126_12.jpg,Âm nhạc,Ths. Cù Minh Nhật,"Học Đệm Organ (Tập 4) - Kèm CDOrgan điện tử không thuần túy là một nhạc cụ, nó là sản phẩm của công nghệ điện tử hiện đại. Theo xu hướng phát triển mạnh mẽ của công nghệ, Organ điện tử ngày càng được...",71400.0,Huy Hoàng Bookstore,2015-07-27 00:00:00,Bìa mềm,147.0,,20.5 x 29.5 cm,,
221,Combo Thực Hành Đệm Piano - Chủ Đề: Ca Khúc Thiếu Nhi (Bộ 2 Cuốn),https://salt.tikicdn.com/cache/280x280/ts/product/45/12/d1/a34f2113df97973de324cecd1893acfa.jpg,Âm nhạc,Combo Thực Hành Đệm Piano - Chủ Đề: Ca Khúc Thiếu Nhi (Bộ 2 Cuốn)         Bộ sách dành cho 2 nhóm đối tượng: Học sinh Tiểu học và Trung học cơ sở đang học piano và Người lớn đã biết chơi piano nhưn...,220000.0,,,Song Minh,,,,,Combo Thực Hành Đệm Piano - Chủ Đề: Ca Khúc Thiếu Nhi (Bộ 2 Cuốn),https://salt.tikicdn.com/cache/280x280/ts/product/45/12/d1/a34f2113df97973de324cecd1893acfa.jpg,Âm nhạc,Song Minh,Combo Thực Hành Đệm Piano - Chủ Đề: Ca Khúc Thiếu Nhi (Bộ 2 Cuốn)         Bộ sách dành cho 2 nhóm đối tượng: Học sinh Tiểu học và Trung học cơ sở đang học piano và Người lớn đã biết chơi piano nhưn...,220000.0,NXB Dân Trí,,,,,,,
